File,Status,Column Count
Kepler-1867.csv,OK,24
TOI-4137.csv,OK,24
Kepler-801.csv,OK,24
K2-15.csv,OK,24
Kepler-815.csv,OK,24
TOI-3894.csv,OK,24
Kepler-183.csv,OK,37
Kepler-1683.csv,OK,24
TOI-3664.csv,OK,24
HD_207897.csv,OK,24
TOI-206.csv,OK,24
TOI-5573.csv,OK,24
K2-29.csv,OK,24
Kepler-829.csv,OK,24
Kepler-1697.csv,OK,24
Kepler-197.csv,OK,24
Gaia-1.csv,OK,24
WASP-3.csv,OK,24
GJ_317.csv,OK,24
HD_105779.csv,OK,24
HD_106270.csv,OK,24
Kepler-1668.csv,OK,37
K2-8.csv,OK,24
Kepler-168.csv,OK,37
Kepler-1898.csv,OK,24
Kepler-1640.csv,OK,24
KOBE-1.csv,OK,24
Kepler-140.csv,OK,24
Kepler-626.csv,OK,24
Kepler-1126.csv,OK,24
Kepler-1132.csv,OK,24
16_Cyg_B.csv,OK,24
WASP-16.csv,OK,24
Kepler-632.csv,OK,24
CoRoT-17.csv,OK,24
Kepler-154.csv,OK,24
Kepler-1654.csv,OK,24
DMPP-2.csv,OK,24
PH1.csv,OK,24
TOI-7166.csv,OK,24
Kepler-84.csv,OK,24
Kepler-1481.csv,OK,24
WASP-163.csv,OK,24
TYC_3667-1280-1.csv,OK,24
Kepler-381.csv,OK,24
NGTS-17.csv,OK,24
Kepler-395.csv,OK,37
Kepler-1495.csv,OK,24
WASP-177.csv,OK,24
TOI-776.csv,OK,24
GJ_1148.csv,OK,24
Kepler-418.csv,OK,24
Kepler-1318.csv,OK,24
WASP-188.csv,OK,24
HD_155358.csv,OK,24
Kepler-1324.csv,OK,24
Kepler-47.csv,OK,24
Kepler-424.csv,OK,24
Kepler-342.csv,OK,24
Kepler-1442.csv,OK,24
Kepler-1456.csv,OK,24
TOI-2977.csv,OK,24
MWC_758.csv,OK,24
Kepler-356.csv,OK,24
Kepler-53.csv,OK,24
Kepler-430.csv,OK,24
K2-273.csv,OK,24
Kepler-1330.csv,OK,37
TOI-4527.csv,OK,24
TOI-6330.csv,OK,24
TOI-6324.csv,OK,24
RR_Cae.csv,OK,24
Kepler-593.csv,OK,24
Kepler-1293.csv,OK,24
TOI-5605.csv,OK,24
HD_8535.csv,OK,24
HIP_48714.csv,OK,24
Kepler-1287.csv,OK,24
Kepler-587.csv,OK,24
HATS-49.csv,OK,24
HD_69830.csv,OK,24
HAT-P-68.csv,OK,24
Kepler-1278.csv,OK,24
BD+20_274.csv,OK,24
Kepler-578.csv,OK,24
Kepler-1250.csv,OK,24
Kepler-550.csv,OK,24
HATS-75.csv,OK,24
HAT-P-40.csv,OK,24
Kepler-236.csv,OK,24
HD_94771.csv,OK,24
EPIC_246851721.csv,OK,24
Kepler-1536.csv,OK,37
Barnard's_star.csv,OK,24
Kepler-1522.csv,OK,24
HATS-61.csv,OK,24
WISPIT_2.csv,OK,24
Kepler-222.csv,OK,24
HAT-P-54.csv,OK,24
Kepler-544.csv,OK,24
Kepler-1244.csv,OK,24
Kepler-1913.csv,OK,24
Kepler-975.csv,OK,24
CoRoT-8.csv,OK,24
Kepler-961.csv,OK,24
Kepler-1907.csv,OK,24
TOI-5349.csv,OK,24
TOI-1107.csv,OK,24
HD_191939.csv,OK,24
TOI-2368.csv,OK,24
Kepler-1091.csv,OK,24
Kepler-791.csv,OK,24
DP_Leo.csv,OK,24
Kepler-949.csv,OK,24
Kepler-785.csv,OK,24
GJ_9689.csv,OK,24
Kepler-1085.csv,OK,24
HD_81817.csv,OK,24
TOI-1846.csv,OK,24
K2-139.csv,OK,24
HD_164595.csv,OK,24
Kepler-1734.csv,OK,24
K2-111.csv,OK,24
Kepler-752.csv,OK,24
HIP_67522.csv,OK,24
Kepler-1052.csv,OK,24
Kepler-1046.csv,OK,24
K2-105.csv,OK,24
Kepler-746.csv,OK,24
Kepler-1720.csv,OK,24
TIC_241249530.csv,OK,24
KIC_3558849.csv,OK,24
BD63_1405.csv,OK,24
Kepler-747.csv,OK,24
K2-104.csv,OK,24
Kepler-1047.csv,OK,24
17_Sco.csv,OK,24
HD_114729.csv,OK,24
HIP_67537.csv,OK,24
Kepler-1721.csv,OK,24
HD_222237.csv,OK,24
BD20_2457.csv,OK,24
Kepler-1735.csv,OK,24
Kepler-1053.csv,OK,24
Kepler-753.csv,OK,24
K2-110.csv,OK,24
TOI-2382.csv,OK,24
HD_105618.csv,OK,24
K2-138.csv,OK,24
TOI-1853.csv,OK,24
GJ_504.csv,OK,24
Kepler-1709.csv,OK,24
HD_109988.csv,OK,24
Kepler-1084.csv,OK,24
Kepler-784.csv,OK,24
EPIC_220674823.csv,OK,24
Kepler-948.csv,OK,24
Kepler-790.csv,OK,24
TIC_52059926.csv,OK,24
Kepler-1090.csv,OK,24
TOI-1648.csv,OK,24
Kepler-960.csv,OK,24
CoRoT-9.csv,OK,24
TOI-2427.csv,OK,24
Kepler-1906.csv,OK,24
Kepler-1912.csv,OK,24
Kepler-974.csv,OK,24
HAT-P-55.csv,OK,24
Kepler-223.csv,OK,24
HATS-60.csv,OK,24
Kepler-1523.csv,OK,24
Kepler-1245.csv,OK,24
Kepler-545.csv,OK,37
Kepler-551.csv,OK,24
TIC_245076932.csv,OK,24
EPIC_206032309.csv,OK,24
Kepler-1251.csv,OK,24
HD_96167.csv,OK,24
Kepler-1537.csv,OK,24
Kepler-237.csv,OK,24
HAT-P-41.csv,OK,24
TOI-824.csv,OK,24
HAT-P-69.csv,OK,24
Kepler-579.csv,OK,24
Kepler-1279.csv,OK,24
TOI-2180.csv,OK,24
TIC_67686059.csv,OK,24
TOI-2194.csv,OK,24
70_Vir.csv,OK,24
HIP_38594.csv,OK,24
HD_99283.csv,OK,24
Kepler-586.csv,OK,24
BD+37_3172.csv,OK,24
HD_24064.csv,OK,24
Kepler-1286.csv,OK,24
TOI-3261.csv,OK,24
Kepler-1292.csv,OK,24
HD_216435.csv,OK,24
Kepler-592.csv,OK,24
HD_23079.csv,OK,24
HD_285507.csv,OK,24
TOI-159.csv,OK,24
2MASS_J223624524751425.csv,OK,24
M62H.csv,OK,18
HD_222155.csv,OK,24
Kepler-357.csv,OK,24
Kepler-1457.csv,OK,24
Kepler-1331.csv,OK,24
K2-272.csv,OK,24
Kepler-431.csv,OK,24
Kepler-52.csv,OK,24
K2-266.csv,OK,24
Kepler-425.csv,OK,24
Kepler-46.csv,OK,24
